Month,Day,Hour,DayOfWeek,Holiday,Power,Temperature, 
1,28,16,6,0,68.5181,49.7, 
1,28,17,6,0,73.0252,47.76, 
1,28,18,6,0,78.2817,46.19, 
1,28,19,6,0,75.3644,44.7, 
1,28,20,6,0,73.557,42.7, 
1,28,21,6,0,71.4088,40.73, 
1,28,22,6,0,67.2597,38.72, 
1,28,23,6,0,62.3545,36.285, 
1,28,24,6,0,59.7391,37.765, 
1,29,1,7,0,57.2504,36.415, 
1,29,2,7,0,55.8044,32.47, 
1,29,3,7,0,54.7165,28.765, 
1,29,4,7,0,54.3894,27.85, 
1,29,5,7,0,55.0821,27.45, 
1,29,6,7,0,57.0012,30.3, 
1,29,7,7,0,59.5021,32, 
1,29,8,7,0,62.0521,32.3, 
1,29,9,7,0,66.8615,34.165, 
1,29,10,7,0,70.0354,35.385, 
1,29,11,7,0,71.376,37.3, 
1,29,12,7,0,71.5338,39, 
1,29,13,7,0,70.4271,39, 
1,29,14,7,0,68.4125,39, 
1,29,15,7,0,67.3942,38.835, 
1,29,16,7,0,68.6737,37.9, 
1,29,17,7,0,74.2727,37.8182, 
1,29,18,7,0,80.5752,37.615, 
1,29,19,7,0,78.9114,35.8909, 
1,29,20,7,0,75.4694,33.8, 
1,29,21,7,0,71.7055,33.4316, 
1,29,22,7,0,65.9725,33.73, 
1,29,23,7,0,59.412,32, 
1,29,24,7,0,55.5902,32, 
1,30,1,1,0,53.5538,31.73, 
1,30,2,1,0,52.5259,30.2, 
1,30,3,1,0,52.3622,30.17, 
1,30,4,1,0,53.2135,29.835, 
1,30,5,1,0,55.5953,28.9, 
1,30,6,1,0,63.0351,28.825, 
1,30,7,1,0,78.9102,28.4, 
1,30,8,1,0,89.2242,28.34, 
1,30,9,1,0,86.8018,28.4, 
1,30,10,1,0,91.7594,28.1636, 
1,30,11,1,0,88.8537,27.37, 
1,30,12,1,0,85.3694,27, 
1,30,13,1,0,83.2931,27, 
1,30,14,1,0,85.0731,27, 
1,30,15,1,0,82.491,27, 
1,30,16,1,0,82.1488,26.865, 
1,30,17,1,0,87.6515,26.1, 
1,30,18,1,0,88.6852,26.5811, 
1,30,19,1,0,86.4089,26.1, 
1,30,20,1,0,83.6184,26.1, 
1,30,21,1,0,79.3846,26.2023, 
1,30,22,1,0,72.2977,27, 
1,30,23,1,0,66.7914,26.6528, 
1,30,24,1,0,63.1912,28, 
1,31,1,2,0,60.2559,28.0735, 
1,31,2,2,0,59.9495,28.1385, 
1,31,3,2,0,59.0217,28.75, 
1,31,4,2,0,58.5074,30.175, 
1,31,5,2,0,60.2568,28.6187, 
1,31,6,2,0,65.4676,28.525, 
1,31,7,2,0,79.9723,28.4, 
1,31,8,2,0,83.3772,28.4, 
1,31,9,2,0,86.2212,28.4, 
1,31,10,2,0,86.1881,27.85, 
1,31,11,2,0,87.2635,26.6, 
1,31,12,2,0,85.6925,26.4333, 
1,31,13,2,0,83.0719,26.4462, 
1,31,14,2,0,80.199,26.1, 
1,31,15,2,0,82.5932,26.6, 
1,31,16,2,0,84.1386,26.6, 
1,31,17,2,0,88.5174,26.1, 
1,31,18,2,0,87.9512,26.1, 
1,31,19,2,0,86.2008,26.1, 
1,31,20,2,0,83.5045,26.1, 
1,31,21,2,0,79.3819,26.1, 
1,31,22,2,0,72.1164,26.6077, 
1,31,23,2,0,66.7581,27, 
1,31,24,2,0,63.0149,27.15, 
2,1,1,3,0,58.7896,28, 
2,1,2,3,0,57.7278,28, 
2,1,3,3,0,57.2854,27.85, 
2,1,4,3,0,57.287,27, 
2,1,5,3,0,59.6833,27.15, 
2,1,6,3,0,65.879,28, 
2,1,7,3,0,82.0022,27.85, 
2,1,8,3,0,87.1938,27.285, 
2,1,9,3,0,87.7993,29.2, 
2,1,10,3,0,85.9982,31.23, 
2,1,11,3,0,87.2252,33.235, 
2,1,12,3,0,83.3013,34.165, 
2,1,13,3,0,80.3413,35.2552, 
2,1,14,3,0,82.8907,36.45, 
2,1,15,3,0,81.138,38.7, 
2,1,16,3,0,81.3545,36.715, 
2,1,17,3,0,85.2658,34.8, 
2,1,18,3,0,86.4813,33.1, 
2,1,19,3,0,84.5942,33.235, 
2,1,20,3,0,82.7663,33.865, 
2,1,21,3,0,77.918,32.935, 
2,1,22,3,0,73.088,32, 
2,1,23,3,0,67.1694,31.73, 
2,1,24,3,0,62.7975,30.5522, 
2,2,1,4,0,60.4435,30.795, 
2,2,2,4,0,58.3281,30.2, 
2,2,3,4,0,58.3427,28.675, 
2,2,4,4,0,58.3432,28.9, 
2,2,5,4,0,60.8691,28.9, 
2,2,6,4,0,67.1907,28.825, 
2,2,7,4,0,84.1589,28.4, 
2,2,8,4,0,87.4101,30.0383, 
2,2,9,4,0,87.6153,30.04, 
2,2,10,4,0,86.1539,31.065, 
2,2,11,4,0,87.7315,32, 
2,2,12,4,0,88.7818,32, 
2,2,13,4,0,81.618,33.5429, 
2,2,14,4,0,83.0456,33.4, 
2,2,15,4,0,81.299,35.2, 
2,2,16,4,0,81.7711,35.1, 
2,2,17,4,0,85.6228,34.7657, 
2,2,18,4,0,85.1466,33.7, 
2,2,19,4,0,84.9183,31.835, 
2,2,20,4,0,82.4917,30.9, 
2,2,21,4,0,78.0849,30.9, 
2,2,22,4,0,72.5317,30.5294, 
2,2,23,4,0,66.8377,31.065, 
2,2,24,4,0,61.5765,32.165, 
2,3,1,5,0,58.5557,33.625, 
2,3,2,5,0,57.9715,33.24, 
2,3,3,5,0,57.0314,33.1, 
2,3,4,5,0,57.0861,33.1, 
2,3,5,5,0,58.694,33.4706, 
2,3,6,5,0,64.9119,34, 
2,3,7,5,0,80.2938,34.45, 
2,3,8,5,0,84.9923,37.3, 
2,3,9,5,0,85.3016,39.0562, 
2,3,10,5,0,84.945,39, 
2,3,11,5,0,86.7531,39.12, 
2,3,12,5,0,84.8462,42.535, 
2,3,13,5,0,81.5911,45.2377, 
2,3,14,5,0,81.8085,46.475, 
2,3,15,5,0,80.0081,46.5786, 
2,3,16,5,0,80.5756,46.4, 
2,3,17,5,0,84.1326,46.3, 
2,3,18,5,0,84.1635,42.8, 
2,3,19,5,0,82.3383,39.45, 
2,3,20,5,0,79.8558,39.7031, 
2,3,21,5,0,75.7435,38.1692, 
2,3,22,5,0,69.8998,39.2135, 
2,3,23,5,0,65.4356,39.765, 
2,3,24,5,0,61.0205,39.0439, 
2,4,1,6,0,57.4825,39, 
2,4,2,6,0,56.5682,39.135, 
2,4,3,6,0,56.1564,39.9, 
2,4,4,6,0,55.1784,39.795, 
2,4,5,6,0,54.5193,39.005, 
2,4,6,6,0,55.6954,37.765, 
2,4,7,6,0,59.773,36.715, 
2,4,8,6,0,63.4067,35.235, 
2,4,9,6,0,67.7467,36.45, 
2,4,10,6,0,70.2276,39.6, 
2,4,11,6,0,71.3291,43.45, 
2,4,12,6,0,70.0451,46.3, 
2,4,13,6,0,67.6181,47.835, 
2,4,14,6,0,65.5161,46.615, 
2,4,15,6,0,64.8671,44.565, 
2,4,16,6,0,64.7576,42.1, 
2,4,17,6,0,68.1116,42.1, 
2,4,18,6,0,73.2371,42.235, 
2,4,19,6,0,70.8679,42.865, 
2,4,20,6,0,68.2768,42.205, 
2,4,21,6,0,65.3948,42.4143, 
2,4,22,6,0,60.8599,41, 
2,4,23,6,0,56.3366,41, 
2,4,24,6,0,52.6226,41, 
2,5,1,7,0,49.84,41, 
2,5,2,7,0,48.575,42.4706, 
2,5,3,7,0,47.8543,42.2286, 
2,5,4,7,0,48.0318,42.96, 
2,5,5,7,0,48.5591,42.7, 
2,5,6,7,0,50.1905,41, 
2,5,7,7,0,53.059,41, 
2,5,8,7,0,57.8404,42.2462, 
2,5,9,7,0,63.608,45.5692, 
2,5,10,7,0,67.717,41, 
2,5,11,7,0,70.6032,41.165, 
2,5,12,7,0,71.2135,42.3625, 
2,5,13,7,0,70.6351,43.9, 
2,5,14,7,0,70.1891,44.9368, 
2,5,15,7,0,70.1713,44.6, 
2,5,16,7,0,70.9417,46, 
2,5,17,7,0,75.8372,45.55, 
2,5,18,7,0,78.2392,42.865, 
2,5,19,7,0,75.9308,41.935, 
2,5,20,7,0,73.1472,40.7, 
2,5,21,7,0,70.0398,39, 
2,5,22,7,0,65.5089,39, 
2,5,23,7,0,60.1938,38.76, 
2,5,24,7,0,55.8671,37.475, 
2,6,1,1,0,53.4709,37.9, 
2,6,2,1,0,53.0602,37.765, 
2,6,3,1,0,53.1005,36.715, 
2,6,4,1,0,53.4932,35.1, 
2,6,5,1,0,55.8762,34.8, 
2,6,6,1,0,63.0882,32.935, 
2,6,7,1,0,76.6841,32.165, 
2,6,8,1,0,78.3757,33.4, 
2,6,9,1,0,78.5477,35.1, 
2,6,10,1,0,81.4739,35.385, 
2,6,11,1,0,83.293,37.135, 
2,6,12,1,0,81.8121,37.9, 
2,6,13,1,0,78.7725,37.765, 
2,6,14,1,0,78.6166,37, 
2,6,15,1,0,78.5231,36.85, 
2,6,16,1,0,78.3299,35.94, 
2,6,17,1,0,82.5984,35.36, 
2,6,18,1,0,85.8463,33.7, 
2,6,19,1,0,84.4796,32, 
2,6,20,1,0,81.6336,31.835, 
2,6,21,1,0,76.8733,30.9, 
2,6,22,1,0,70.6261,30.9, 
2,6,23,1,0,65.0768,30.9, 
2,6,24,1,0,60.8924,30.765, 
2,7,1,2,0,58.5493,30, 
2,7,2,2,0,58.7081,30.03, 
2,7,3,2,0,58.6706,30.305, 
2,7,4,2,0,58.3425,30.1969, 
2,7,5,2,0,60.8666,29.835, 
2,7,6,2,0,66.36,28.765, 
2,7,7,2,0,81.5025,27.85, 
2,7,8,2,0,85.7143,27.15, 
2,7,9,2,0,86.5481,27.85, 
2,7,10,2,0,85.835,27.285, 
2,7,11,2,0,87.616,28.9, 
2,7,12,2,0,84.8124,29.065, 
2,7,13,2,0,82.4737,30, 
2,7,14,2,0,84.145,29.835, 
2,7,15,2,0,82.6789,29.065, 
2,7,16,2,0,83.924,29.7, 
2,7,17,2,0,86.9613,27.79, 
2,7,18,2,0,86.8346,26.36, 
2,7,19,2,0,85.5489,24.865, 
2,7,20,2,0,82.6323,24.1, 
2,7,21,2,0,79.5855,23.77, 
2,7,22,2,0,72.9625,21.9, 
2,7,23,2,0,66.8335,21.765, 
2,7,24,2,0,63.3019,20.835, 
2,8,1,3,0,60.1072,19.9, 
2,8,2,3,0,59.5796,19.765, 
2,8,3,3,0,59.3717,18.85, 
2,8,4,3,0,58.9498,17.865, 
2,8,5,3,0,61.6035,17.1, 
2,8,6,3,0,68.0262,16.905, 
2,8,7,3,0,83.2937,16.13, 
2,8,8,3,0,87.8026,18.585, 
2,8,9,3,0,88.3536,22.065, 
2,8,10,3,0,87.2382,23.3, 
2,8,11,3,0,88.5374,25.3, 
2,8,12,3,0,85.4098,27, 
2,8,13,3,0,83.2396,27.285, 
2,8,14,3,0,85.4726,28.9, 
2,8,15,3,0,83.7915,28.615, 
2,8,16,3,0,84.0807,27, 
2,8,17,3,0,86.1925,26.7, 
2,8,18,3,0,85.611,24.7, 
2,8,19,3,0,85.3534,22.73, 
2,8,20,3,0,83.1041,21.005, 
2,8,21,3,0,79.5199,19.765, 
2,8,22,3,0,74.3099,18.85, 
2,8,23,3,0,67.8438,18, 
2,8,24,3,0,63.9309,17.7, 
2,9,1,4,0,59.9811,16, 
2,9,2,4,0,59.4883,16, 
2,9,3,4,0,59.6002,15.865, 
2,9,4,4,0,59.3548,15.235, 
2,9,5,4,0,60.7744,15.7, 
2,9,6,4,0,67.844,14, 
2,9,7,4,0,82.8189,13.73, 
2,9,8,4,0,86.8044,13.22, 
2,9,9,4,0,87.5982,19.3, 
2,9,10,4,0,87.7675,21.3, 
2,9,11,4,0,88.8845,23.3, 
2,9,12,4,0,84.9571,25.45, 
2,9,13,4,0,82.2846,28, 
2,9,14,4,0,83.9666,28.3, 
2,9,15,4,0,81.6907,30.135, 
2,9,16,4,0,81.7811,30.6, 
2,9,17,4,0,84.5169,28.615, 
2,9,18,4,0,86.3461,26.865, 
2,9,19,4,0,86.1965,25.635, 
2,9,20,4,0,83.6736,23, 
2,9,21,4,0,80.0217,22.73, 
2,9,22,4,0,74.026,21.47, 
2,9,23,4,0,68.3981,22.7, 
2,9,24,4,0,64.01,20.25, 
2,10,1,5,0,61.1179,15.865, 
2,10,2,5,0,60.745,14.8171, 
2,10,3,5,0,60.2174,13.19, 
2,10,4,5,0,60.2987,12, 
2,10,5,5,0,63.204,11.55, 
2,10,6,5,0,68.7363,9.15, 
2,10,7,5,0,83.8663,10.3, 
2,10,8,5,0,88.7221,12.3, 
2,10,9,5,0,89.7678,14.465, 
2,10,10,5,0,89.1392,17.235, 
2,10,11,5,0,89.2337,18.285, 
2,10,12,5,0,86.315,20.2, 
2,10,13,5,0,83.4403,22.065, 
2,10,14,5,0,84.8157,23, 
2,10,15,5,0,82.6021,22.835, 
2,10,16,5,0,83.1564,21.6, 
2,10,17,5,0,84.6139,19.765, 
2,10,18,5,0,86.2037,18.715, 
2,10,19,5,0,85.0926,16.8, 
2,10,20,5,0,82.3601,14.77, 
2,10,21,5,0,78.9556,12.765, 
2,10,22,5,0,74.1267,12, 
2,10,23,5,0,69.2021,11.835, 
2,10,24,5,0,65.3185,10.9, 
2,11,1,6,0,62.2656,10.825, 
2,11,2,6,0,61.3433,10.13, 
2,11,3,6,0,60.934,8.525, 
2,11,4,6,0,60.7024,7.935, 
2,11,5,6,0,61.943,7, 
2,11,6,6,0,64.0331,6.7, 
2,11,7,6,0,68.9625,5.9346, 
2,11,8,6,0,73.05,10.765, 
2,11,9,6,0,77.4684,15.535, 
2,11,10,6,0,80.8523,18.21, 
2,11,11,6,0,81.1384,19.775, 
2,11,12,6,0,79.3076,22.065, 
2,11,13,6,0,77.1072,23.3, 
2,11,14,6,0,75.0019,24.7, 
2,11,15,6,0,73.0586,23, 
2,11,16,6,0,73.1573,22.7, 
2,11,17,6,0,75.6301,20.835, 
2,11,18,6,0,81.3887,19.9, 
2,11,19,6,0,79.6345,19.9, 
2,11,20,6,0,75.0853,19.765, 
2,11,21,6,0,71.8864,19, 
2,11,22,6,0,67.6142,19, 
2,11,23,6,0,62.5547,19, 
2,11,24,6,0,59.174,19.3, 
2,12,1,7,0,58.6331,20.7, 
2,12,2,7,0,57.54,19, 
2,12,3,7,0,57.1392,19, 
2,12,4,7,0,57.0401,19, 
2,12,5,7,0,57.2873,18.85, 
2,12,6,7,0,59.4838,17.8615, 
2,12,7,7,0,61.4213,17.4643, 
2,12,8,7,0,61.8687,16.5714, 
2,12,9,7,0,67.0936,14, 
2,12,10,7,0,70.6596,14, 
2,12,11,7,0,71.926,14, 
2,12,12,7,0,71.9743,14, 
2,12,13,7,0,71.3922,15.205, 
2,12,14,7,0,68.9772,15.8, 
2,12,15,7,0,67.8229,15.24, 
2,12,16,7,0,68.3672,15.235, 
2,12,17,7,0,71.92,15.8, 
2,12,18,7,0,78.0172,17.6, 
2,12,19,7,0,76.2751,17.2286, 
2,12,20,7,0,73.531,17.235, 
2,12,21,7,0,69.6476,17.94, 
2,12,22,7,0,64.1758,17.66, 
2,12,23,7,0,57.6888,18, 
2,12,24,7,0,53.4021,17.235, 
2,13,1,1,0,50.7143,13.365, 
2,13,2,1,0,49.943,16.3, 
2,13,3,1,0,49.8641,17.235, 
2,13,4,1,0,50.2237,12.9, 
2,13,5,1,0,52.0277,12.9, 
2,13,6,1,0,58.148,12.6, 
2,13,7,1,0,73.2494,11.53, 
2,13,8,1,0,77.6802,15.535, 
2,13,9,1,0,78.6941,18.45, 
2,13,10,1,0,78.718,21.3, 
2,13,11,1,0,80.0245,23.465, 
2,13,12,1,0,77.3417,26.235, 
2,13,13,1,0,74.3579,27.285, 
2,13,14,1,0,75.1587,29.2, 
2,13,15,1,0,73.1837,30.8325, 
2,13,16,1,0,73.8624,30.3825, 
2,13,17,1,0,77.7321,29.7, 
2,13,18,1,0,80.182,27.85, 
2,13,19,1,0,79.6795,26.865, 
2,13,20,1,0,77.0186,25.935, 
2,13,21,1,0,73.6884,25, 
2,13,22,1,0,66.9663,24.97, 
2,13,23,1,0,60.6423,24.995, 
2,13,24,1,0,56.6735,26.1, 
2,14,1,2,0,54.3478,26.235, 
2,14,2,2,0,54.2152,27, 
2,14,3,2,0,53.722,26.865, 
2,14,4,2,0,54.1948,26.1, 
2,14,5,2,0,56.8157,26.1, 
2,14,6,2,0,62.6267,25.8, 
2,14,7,2,0,79.1174,24.4, 
2,14,8,2,0,85.9421,26.235, 
2,14,9,2,0,86.8455,27.45, 
2,14,10,2,0,85.2515,30.3, 
2,14,11,2,0,86.3292,32.5586, 
2,14,12,2,0,83.476,35.385, 
2,14,13,2,0,82.3206,37.135, 
2,14,14,2,0,83.1195,37.765, 
2,14,15,2,0,83.4558,37.135, 
2,14,16,2,0,83.1503,37.765, 
2,14,17,2,0,84.1304,36.52, 
2,14,18,2,0,84.2424,33.53, 
2,14,19,2,0,83.8349,32, 
2,14,20,2,0,81.5972,32, 
2,14,21,2,0,78.3098,31.535, 
2,14,22,2,0,72.5314,29.2, 
2,14,23,2,0,66.4244,30.9, 
2,14,24,2,0,61.8112,30.9, 
2,15,1,3,0,58.8842,31.065, 
2,15,2,3,0,58.1655,32, 
2,15,3,3,0,58.125,32, 
2,15,4,3,0,57.4053,32, 
2,15,5,3,0,58.8164,32, 
2,15,6,3,0,64.9161,32, 
2,15,7,3,0,81.0422,32.165, 
2,15,8,3,0,86.8477,33.535, 
2,15,9,3,0,88.2129,36.585, 
2,15,10,3,0,87.4719,39.9, 
2,15,11,3,0,88.5307,40.065, 
2,15,12,3,0,86.0403,41.465, 
2,15,13,3,0,82.9276,44.385, 
2,15,14,3,0,84.3172,46.435, 
2,15,15,3,0,82.1185,48.765, 
2,15,16,3,0,82.1591,47.835, 
2,15,17,3,0,84.1995,46.315, 
2,15,18,3,0,84.1156,43.165, 
2,15,19,3,0,82.8136,43.635, 
2,15,20,3,0,80.6189,41.3, 
2,15,21,3,0,77.3759,42.97, 
2,15,22,3,0,70.8452,42.53, 
2,15,23,3,0,65.3309,41, 
2,15,24,3,0,60.4534,41, 
2,16,1,4,0,57.3026,40.4, 
2,16,2,4,0,56.5775,36.715, 
2,16,3,4,0,56.4614,34.8, 
2,16,4,4,0,55.9454,33.235, 
2,16,5,4,0,58.6739,33.865, 
2,16,6,4,0,64.918,32.665, 
2,16,7,4,0,79.7387,30.635, 
2,16,8,4,0,83.5299,34.12, 
2,16,9,4,0,84.3879,40.53, 
2,16,10,4,0,82.8162,44.235, 
2,16,11,4,0,85.0161,45.48, 
2,16,12,4,0,82.0592,48.005, 
2,16,13,4,0,79.7574,46.9, 
2,16,14,4,0,82.5791,46.615, 
2,16,15,4,0,81.3652,44.865, 
2,16,16,4,0,81.5291,43.47, 
2,16,17,4,0,85.9268,39.765, 
2,16,18,4,0,85.5531,39, 
2,16,19,4,0,85.7453,39.135, 
2,16,20,4,0,83.1276,39.765, 
2,16,21,4,0,78.896,39, 
2,16,22,4,0,72.6734,39, 
2,16,23,4,0,66.5643,38.7, 
2,16,24,4,0,60.2919,36.85, 
2,17,1,5,0,58.4484,36, 
2,17,2,5,0,60.8459,35.865, 
2,17,3,5,0,58.9772,34.8457, 
2,17,4,5,0,60.2144,35.35, 
2,17,5,5,0,60.4242,42.2462, 
2,17,6,5,0,57.5464,42.8, 
2,17,7,5,0,75.7729,43.24, 
2,17,8,5,0,81.9536,44.66, 
2,17,9,5,0,84.0793,45.285, 
2,17,10,5,0,84.3468,46.9, 
2,17,11,5,0,87.123,46.9, 
2,17,12,5,0,85.0143,46.4909, 
2,17,13,5,0,81.6136,47.2471, 
2,17,14,5,0,81.6404,44.6375, 
2,17,15,5,0,79.8214,42.2208, 
2,17,16,5,0,78.5615,39.8042, 
2,17,17,5,0,81.8403,36.86, 
2,17,18,5,0,83.3521,33.23, 
2,17,19,5,0,82.5743,29.625, 
2,17,20,5,0,80.6802,27.125, 
2,17,21,5,0,78.0846,24.85, 
2,17,22,5,0,72.4079,23.85, 
2,17,23,5,0,68.1286,22.9175, 
2,17,24,5,0,64.2158,22.3675, 
2,18,1,6,0,61.5507,21.9, 
2,18,2,6,0,61.4982,21.9471, 
2,18,3,6,0,60.9753,22.2614, 
2,18,4,6,0,59.9743,22.5757, 
2,18,5,6,0,61.3596,22.89, 
2,18,6,6,0,63.3999,23.2043, 
2,18,7,6,0,67.8318,23.5186, 
2,18,8,6,0,72.0421,23.8329, 
2,18,9,6,0,78.2182,24.5811, 
2,18,10,6,0,80.6035,20.5231, 
2,18,11,6,0,81.9448,22.1421, 
2,18,12,6,0,80.5324,22.7, 
2,18,13,6,0,78.6232,21, 
2,18,14,6,0,77.1666,20.55, 
2,18,15,6,0,75.748,17.865, 
2,18,16,6,0,75.8444,16.47, 
2,18,17,6,0,78.1279,12.6, 
2,18,18,6,0,84.0427,10.615, 
2,18,19,6,0,82.9153,8.865, 
2,18,20,6,0,80.315,7.8, 
2,18,21,6,0,76.7704,5.935, 
2,18,22,6,0,72.3954,4.835, 
2,18,23,6,0,67.7164,3.9, 
2,18,24,6,0,63.5244,3.9, 
2,19,1,7,0,61.1733,4.065, 
2,19,2,7,0,59.4088,5, 
2,19,3,7,0,58.8929,5, 
2,19,4,7,0,59.1247,4.835, 
2,19,5,7,0,59.4234,3.9, 
2,19,6,7,0,61.074,3.9, 
2,19,7,7,0,62.6059,4.23, 
2,19,8,7,0,66.7038,6.685, 
2,19,9,7,0,72.6684,10.6, 
2,19,10,7,0,75.9551,14.75, 
2,19,11,7,0,77.0166,19.3, 
2,19,12,7,0,76.9592,21.135, 
2,19,13,7,0,75.8279,22.065, 
2,19,14,7,0,73.5465,23.165, 
2,19,15,7,0,71.2271,24.1, 
2,19,16,7,0,70.8426,23.77, 
2,19,17,7,0,74.2878,21.765, 
2,19,18,7,0,79.9847,20.835, 
2,19,19,7,0,80.7159,20.065, 
2,19,20,7,0,78.5971,20.49, 
2,19,21,7,0,75.4271,17.66, 
2,19,22,7,0,70.5656,18.15, 
2,19,23,7,0,64.6979,19.06, 
2,19,24,7,0,61.22,19.19, 
2,20,1,1,1,58.929,17.865, 
2,20,2,1,1,57.8766,16.935, 
2,20,3,1,1,57.4671,16, 
2,20,4,1,1,57.6204,15.865, 
2,20,5,1,1,58.685,15.205, 
2,20,6,1,1,63.0243,15.995, 
2,20,7,1,1,72.3814,17.175, 
2,20,8,1,1,77.9863,18.245, 
2,20,9,1,1,81.7858,22.53, 
2,20,10,1,1,83.5359,26.385, 
2,20,11,1,1,85.7958,28.33, 
2,20,12,1,1,84.2793,30.17, 
2,20,13,1,1,81.2526,30.135, 
2,20,14,1,1,83.5041,31.23, 
2,20,15,1,1,80.9307,32.935, 
2,20,16,1,1,80.8116,31.835, 
2,20,17,1,1,83.8553,30.6, 
2,20,18,1,1,85.2573,28.765, 
2,20,19,1,1,84.4309,27.715, 
2,20,20,1,1,81.6674,25.8, 
2,20,21,1,1,78.1447,23.77, 
2,20,22,1,1,72.2045,21.9, 
2,20,23,1,1,66.271,21.795, 
2,20,24,1,1,61.5632,21.77, 
2,21,1,2,0,59.6058,24.535, 
2,21,2,2,0,58.8775,21.315, 
2,21,3,2,0,58.7806,18, 
2,21,4,2,0,58.7042,18, 
2,21,5,2,0,60.393,17.7, 
2,21,6,2,0,66.5245,16, 
2,21,7,2,0,77.4969,16.585, 
2,21,8,2,0,83.0847,20.83, 
2,21,9,2,0,86.3223,26.685, 
2,21,10,2,0,87.3628,30.465, 
2,21,11,2,0,89.2383,33.235, 
2,21,12,2,0,86.5824,34, 
2,21,13,2,0,83.2615,34.165, 
2,21,14,2,0,84.2712,34.935, 
2,21,15,2,0,82.637,34, 
2,21,16,2,0,82.0543,33.7, 
2,21,17,2,0,83.9524,31.535, 
2,21,18,2,0,85.6587,28.9, 
2,21,19,2,0,85.5902,28.765, 
2,21,20,2,0,82.3822,27.715, 
2,21,21,2,0,78.6963,25.8675, 
2,21,22,2,0,72.8053,24.3175, 
2,21,23,2,0,67.7541,22.835, 
2,21,24,2,0,63.1895,21.9, 
2,22,1,3,0,60.4946,21.8325, 
2,22,2,3,0,59.3304,21.3825, 
2,22,3,3,0,59.7248,20.415, 
2,22,4,3,0,59.2044,17.1, 
2,22,5,3,0,61.3209,16.935, 
2,22,6,3,0,67.5028,16, 
2,22,7,3,0,79.6954,16.75, 
2,22,8,3,0,85.2143,21.9, 
2,22,9,3,0,87.9756,27.915, 
2,22,10,3,0,87.4512,33.4, 
2,22,11,3,0,88.9935,34.935, 
2,22,12,3,0,84.6413,34.3, 
2,22,13,3,0,82.625,36, 
2,22,14,3,0,84.4692,35.865, 
2,22,15,3,0,81.9986,34.935, 
2,22,16,3,0,82.0455,34, 
2,22,17,3,0,83.5623,33.7, 
2,22,18,3,0,83.2494,32, 
2,22,19,3,0,84.0904,31.7, 
2,22,20,3,0,81.733,29.55, 
2,22,21,3,0,78.2023,27, 
2,22,22,3,0,72.493,27, 
2,22,23,3,0,67.0719,26.7, 
2,22,24,3,0,63.2504,25, 
2,23,1,4,0,59.9989,24.535, 
2,23,2,4,0,59.1526,21.9, 
2,23,3,4,0,58.9251,21.9, 
2,23,4,4,0,58.0224,21.6, 
2,23,5,4,0,60.6262,19.9, 
2,23,6,4,0,65.8894,19.9, 
2,23,7,4,0,78.1196,20.53, 
2,23,8,4,0,84.4366,24.685, 
2,23,9,4,0,87.7004,28.225, 
2,23,10,4,0,87.6248,32.885, 
2,23,11,4,0,89.524,38.2, 
2,23,12,4,0,83.1473,40.065, 
2,23,13,4,0,82.3584,41, 
2,23,14,4,0,84.0593,40.7, 
2,23,15,4,0,81.6452,39, 
2,23,16,4,0,82.5204,38.5355, 
2,23,17,4,0,84.3326,33.8, 
2,23,18,4,0,82.6695,32, 
2,23,19,4,0,82.9693,33.6364, 
2,23,20,4,0,80.7369,32, 
2,23,21,4,0,76.5983,32, 
2,23,22,4,0,71.027,32, 
2,23,23,4,0,64.9124,32, 
2,23,24,4,0,61.0598,31.835, 
2,24,1,5,0,58.1273,30.4154, 
2,24,2,5,0,57.0312,30.2, 
2,24,3,5,0,56.6389,30.2, 
2,24,4,5,0,56.5641,30.072, 
2,24,5,5,0,57.8309,30.0643, 
2,24,6,5,0,62.1258,30.135, 
2,24,7,5,0,72.9275,30.525, 
2,24,8,5,0,79.0358,28.4, 
2,24,9,5,0,81.4932,28.94, 
2,24,10,5,0,81.4762,32, 
2,24,11,5,0,83.4865,32.465, 
2,24,12,5,0,82.3191,35.1, 
2,24,13,5,0,78.2436,34.8563, 
2,24,14,5,0,79.9943,32.704, 
2,24,15,5,0,79.3035,33.7, 
2,24,16,5,0,78.6861,31.835, 
2,24,17,5,0,79.5618,30.525, 
2,24,18,5,0,81.3015,28.19, 
2,24,19,5,0,82.1663,26.7, 
2,24,20,5,0,79.7928,24.865, 
2,24,21,5,0,76.5374,23.935, 
2,24,22,5,0,71.1057,22.7, 
2,24,23,5,0,65.4276,20.835, 
2,24,24,5,0,60.1451,19.765, 
2,25,1,6,0,58.2414,18.85, 
2,25,2,6,0,58.8298,17.7, 
2,25,3,6,0,58.7063,15.865, 
2,25,4,6,0,58.3223,14.635, 
2,25,5,6,0,59.708,12.135, 
2,25,6,6,0,61.6573,13.065, 
2,25,7,6,0,65.142,14.3, 
2,25,8,6,0,69.7884,16.45, 
2,25,9,6,0,74.588,19.3, 
2,25,10,6,0,76.7079,21.135, 
2,25,11,6,0,76.6366,22.065, 
2,25,12,6,0,75.2651,23.165, 
2,25,13,6,0,72.6585,24.1, 
2,25,14,6,0,70.8094,24.4938, 
2,25,15,6,0,69.1708,21.0857, 
2,25,16,6,0,73.8255,21, 
2,25,17,6,0,71.3641,21.2, 
